label,statement,subjects
barely-true,Says Democratic opponent is too Republican to stand up for us.,elections
barely-true,"Says that when he was governor of Utah, he worked with the state Legislature to create a flat tax that cut income taxes by 30 percent.","new-hampshire-2012,taxes"
false,"On most things except witch trials, Virginia will always have been first.","history,states"
mostly-true,"The Banking Committee voted a 1,336-page bill ""out of committee in 21 minutes with no amendments, with the understanding that before the bill came to the floor, we would reach this bipartisan agreement.""","financial-regulation,abc-news-week"
pants-fire,"Says Scott Walker said Labor unions dont deserve to have a national holiday due to their damage to the economy. And the holiday should be replaced by Patriots Day, celebrated every year on 9/11.",labor
barely-true,Says Tammy Baldwin had the opportunity to vote to honor the victims of 9/11 and she voted against it.,"patriotism,terrorism"
pants-fire,Foreign Trade Zones allow U.S. land to be inhabited by Chinese communists -- communists straight from China! They are to set up little towns and live here.,"foreign-policy,trade"
half-true,The states that actually have lots of teachers in teacher unions tend to be the states that have done the best in terms of academic success in this country.,"education,abc-news-week"
barely-true,Says because of Hurricane Sandy in Atlantic City much of that boardwalk no longer exists -- just the pillars where the boardwalk used to be.,"tourism,weather"
mostly-true,"Says Hillary Clinton was completely exonerated, when I was in the White House by an officialinquiryon Whitewater.","candidates-biography,history"
true,Federal regulations required the changes to Georgias drivers license renewal process.,"homeland-security,market-regulation"
false,Hillary Clinton invented ISIS with her stupid policies. She is responsible for ISIS.,"foreign-policy,terrorism"
false,Says Mitt Romney called the Arizona law a model for the nation.,"immigration,legal-issues"
true,Snitker has been virtually ignored by the major media.,elections
barely-true,Chris Jacobs has been financed by the same men who are now facing charges in one of Western New Yorks largest public corruption schemes,campaign-finance
true,The Capitol was built by slaves.,history
false,On applying prosecutorial discretion to immigration cases.,immigration
half-true,Says Ronald Reagan was behind in the polls in 1980 going into the debate with Jimmy Carter and then turned around 10 days later and won 40 states.,"elections,polls"
mostly-true,"Its actually easier for the United States to get flight manifests from E.U. nations than it is for E.U. nations to get them from their own neighbors, thanks to an agreement the U.S. negotiated when I was secretary of state.","foreign-policy,terrorism"
half-true,Says Hillary Clintons approval rating went from 70 percent to 52 percent in 18 months.,"candidates-biography,polls"
pants-fire,John Cornyn voted twice in 2013 to back Obamas amnesty plan.,"immigration,voting-record"
true,"I'm proud of the fact that I've raised more money from small donors than anybody else, and that we're getting $25, $50, $100 donations, and we've done very well doing it that way.",ethics
pants-fire,"Says he helped bring Uline company to Kenosha area, creating 800 local jobs.","jobs,workers"
mostly-true,"Says Ronald Reagan understood repeatedly that when the deficit started to get out of control, that for him to make a deal he would have to propose both spending cuts and tax increases.","history,taxes"
mostly-true,No one in the country has ever built a brand new sports facility and created this kind of development at the same time.,"economy,sports"
mostly-true,Says Connie Mack was the only member of the Florida delegation that voted against a bill to help NASA.,"space,voting-record"
mostly-true,The U.S. gun homicide rate is 20 times the combined rate of other western nations.,"crime,guns"
true,The United States is the oldest democracy in the world.,history
mostly-true,Says she oversaw an audit that won the city $2 million in franchise fees.,"city-budget,city-government"
mostly-true,Sen. Rubio has the worst vote attendance record of any Florida senator in nearly 50 years.,voting-record
barely-true,I can't sign money. That's illegal.,legal-issues
pants-fire,"Barack Obama's middle name is Mohammed and he's a ""covert"" Muslim.",religion
true,Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine.,history
half-true,The nuclear agreement with Iran never sunsets. Theres no sunset in this agreement.,"foreign-policy,nuclear"
false,Says Jon Runyan voted to end programs to aid homeless veterans.,"veterans,voting-record"
false,"Barack Obama ""openly supported (opposition leader) Raila Odinga during his visit to Africa in 2006.""",foreign-policy
mostly-true,More Hispanics have been elected statewide (in Texas) on the Republican ticket than on the Democratic ticket.,"history,redistricting"
false,Im the only candidate for governor whos rolled out any policies so far.,elections
half-true,Workers who pick produce in Georgias fields can make $12 to $18 an hour.,immigration
half-true,There have been more than 300 mass shootings in the United States this year more than any other country in the world.,"guns,public-safety"
pants-fire,Ronald Reagans philosophy of peace through strength is why the Iranians released the hostages on the same day and at the same hour that Reagan was sworn in.,"foreign-policy,history"
true,"Connecticut has the fifth toughest gun control laws in the country, including an assault weapons ban that bans 35 different weapons.",guns
mostly-true,Obamas job approval rating is up.,"job-accomplishments,pundits"
pants-fire,Rhode Island didnt ratify the 13th Amendment to the Constitution to pay federal income taxes. So Rhode Island doesnt even have to pay federal income taxes.,"history,taxes"
half-true,Says Amazon has removed aneducational game about Gettysburg.,diversity
