label	statement	subjects
pants-fire	There are 30000 people that have been killed with seat belts .	government-regulation,public-safety,market-regulation
barely-true	Regarding sexual assault against women Its actually safer not to be in college than it is to be in college .	crime,education
barely-true	Perdue mismanaged Pillowtex and nearly 8000 people got laid off .	economy
half-true	Seven times Obama could have stopped Chinas cheating . Seven times he refused .	china,foreign-policy,job-accomplishments,jobs,message-machine-2012,trade
true	Im the only governor in America . who signed a law that says there needs to be an independent investigation any time theres a death of someone in police custody .	criminal-justice
barely-true	Austin ISD has the highest graduation rate of every major city in Texas .	children,education
barely-true	We now know these firms areunwilling to put up any private money for Californias high-speed rail project .	state-finances,transportation
barely-true	The economy we preside over today is better than the one we inherited .	economy
true	Says Ron Johnson opposes entirely a federal minimum wage except perhaps for guest workers .	agriculture,economy,government-regulation,jobs,labor,unions,workers
mostly-true	Says Marco Rubio opposes abortioneven in the case of rape and incest .	abortion,candidates-biography
mostly-true	Says Donald Trump has bankrupt four separate businesses .	bankruptcy,candidates-biography,gambling
false	We must deal with the here and now and assure affordable fuel for America by increasing domestic production .	energy
false	For the past year I was censored and muzzled .	congress,congressional-rules,ethics
half-true	For educational testing Florida has chosen a company that has a significant history of promoting identification of the GLBT lifestyle for children as young as seven years old .	education,gays-and-lesbians
half-true	When Charlie Crist was elected governor Florida ranked 31st in K-12 education . Last year . we went from 31st to 14 . And this year the top 10 in America .	education,florida
mostly-true	Due to Obamacare Arkansas has covered almost 14 percent of its uninsured already .	health-care,states
false	Middle-class families throughout America (would) have to pay $6000 per year to pay for tax cuts for the wealthy .	federal-budget,taxes
barely-true	Says Williamson County District Attorney John Bradley reduces 36 percent of felonies to misdemeanors and hands them off to her .	crime
barely-true	Says Rep.Mike Coffman istheone who said he would support Trump .	campaign-advertising
mostly-true	According to the Congressional Budget Office repealing Obamacare would increase the budget deficit .	deficit,federal-budget,health-care
mostly-true	Today New Mexico (has) the sixth-fastest growing economy .	economy
false	The Texas leg of the Keystone pipeline has already created 4800 jobs in just the year its been up and running .	energy,jobs
barely-true	A third of the budget for the city of Ferguson (Missouri) was being reaped by civil fines .	city-budget,civil-rights,crime,criminal-justice,public-safety,urban
half-true	Says 25 percent of Austins public school buildings are underutilized .	education
false	McCain opposed the border fence .	immigration,message-machine
mostly-true	SaysLoretta Lynchs nomination has been now sitting there longer than the previous seven attorney general nominees combined .	congressional-rules,criminal-justice
false	I had previously said that NATO was obsolete because it failed to deal adequately with terrorism . Since my comments they have changed their policy and now have a new division focused on terror threats .	foreign-policy,military,terrorism
mostly-true	Taxpayer money will provide iPod Touch devices to high school students in Utah BlackBerry smart phones to smokers who kick the habit and funding for a study of exotic ants in East Africa .	stimulus
true	Says over 90 percent of Travis Countys eligible residents have registered to vote .	elections
mostly-true	Says Mitt Romney has said we dont need more firemen more policemen more teachers .	economy,education,jobs
true	In the African-American community today 68 percent of kids born are born out of wedlock .	families
pants-fire	Says union bosses bused protesters to aCentral Florida education protest .	education,labor,state-budget
pants-fire	Says that at a campaign rally President Barack Obama spent so much time screaming at a protester and frankly it was a disgrace .	elections
false	On transparency in dealing with the Republican Party of Florida s financial issues .	transparency
mostly-true	Says a drug test can be performed for just $4 or $5 .	drugs,welfare
mostly-true	Oregon House Republicans jobs plan could generate more than 50000 jobs over five years .	jobs
