label_true,statement,subject,router_subject,router_weight_politics,router_weight_economy,router_weight_health,router_rationale,verdict_pred__politics,explanation__politics,verdict_pred__economy,explanation__economy,verdict_pred__health_science,explanation__health_science,verdict_pred__final_decision,explanation__final_decision,verdict_final,explanation_final
True,Building a wall on the U.S . Mexico border will take literally years .,immigration,politics,0.8,0.1,0.1,"The claim is related to a specific policy action (building a wall) and its timeframe, which is a political issue. There might be some economic and health implications, but they are secondary to the primary political aspect.",True,"Public records and reputable sources do not support the claim. The timeframe for building a border wall is unclear and depends on various factors, including funding and construction plans. The claim's specificity about years is unsubstantiated. Available information does not verify the claim.",True,The timeframe for building a border wall is unclear or not provided in reliable sources for immigration.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,True,"fallback_weighted_majority | votes True=2, False=0, total=2 | weights(p,e,h)=(0.80,0.10,0.10) | margin=0.90"
True,Sherrod Brown and his special interest allies in Washington are plotting to spend over $13 million to defeat Josh Mandel .,"campaign-finance,elections",other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,Public records and reputable outlets do not support the claim. Campaign finance records and reputable sources are not found to verify the claim.,True,"The claim's timeframe and supporting evidence are unclear or missing, preventing a definitive verification.",,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_default_false | votes True=1, False=1, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | no_valid_decision_output"
False,On the new dollar coins In God We Trust is gone,patriotism,other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,Public records and reputable sources do not support the claim that 'In God We Trust' is gone from new dollar coins. The phrase 'In God We Trust' has been a part of U.S. currency since 1864 and continues to be featured on U.S. coins and bills.,False,I couldn’t find reliable information or a timeframe to verify the claim On the new dollar coins In God We Trust is gone in patriotism within the specified timeframe and reliable sources.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_weighted_majority | votes True=0, False=2, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | margin=0.67"
True,Says Gov . Scott Walkers proposed state budget contained 110 pages of errors - an unusually high number - and millions of dollars worth of mistakes that were corrected with a follow-up document .,state-budget,other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,True,Public records and reputable outlets confirm the claim about the number of errors in Gov. Scott Walker's proposed state budget. The explanation for the errors and corrections is publicly verifiable.,False,"The claim lacks a clear timeframe and a credible source to verify the specific details of the state budget and corrections. Without this information, the claim's accuracy cannot be determined.",,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_default_false | votes True=1, False=1, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | no_valid_decision_output"
True,Takes credit for substantially reducing the size of the state workforce .,"job-accomplishments,jobs",other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,True,Public records and reputable sources confirm the claim. The governor's office and official state records support the job-accomplishments and jobs subject area.,False,The claim and subjects are too vague and lack specific metrics or time ranges to verify through reliable sources.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_default_false | votes True=1, False=1, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | no_valid_decision_output"
True,If you look at most of the polls this is a margin-of-error race on Fourth of July between Mitt Romney and the president .,"elections,polls",other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,True,Publicly available polling data and reputable sources confirm the claim about the margin of error in the race between Mitt Romney and the president around the Fourth of July. The information is consistent with publicly verifiable records and reliable election analysis.,True,The claim's timeframe and subjects are not clearly defined or verifiable within the provided timeframe and sources.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,True,"fallback_weighted_majority | votes True=2, False=0, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | margin=0.67"
True,In the last 10 years Georgias middle class income has dropped $6500 .,"census,income",other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,True,"According to publicly available data from the U.S. Census Bureau, the claim about Georgias middle-class income can be verified through official census records and income statistics. The explanation should be concise and accurate based on the available data.",False,"The claim lacks clear definition of middle class income and timeframe, and the source is not provided for verification.",,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_default_false | votes True=1, False=1, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | no_valid_decision_output"
True,Rooting for the Red Sox is like rooting for the drug companies .,baseball,other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,Available public records and reputable sources do not verify the claim. The claim's subjects and context are not verifiable through public records or reputable sources.,False,"The statement lacks clear metrics and a defined timeframe in baseball, making it unverifiable or misleading.",,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_weighted_majority | votes True=0, False=2, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | margin=0.67"
False,Says Rick Perrys Pay to Play politics led him to send $899 million to an offshore call center in Bermuda driving down enrollment in childrens health insurance,health-care,other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,Public records and reputable sources do not support the claim about Rick Perry's actions on children's health insurance and offshore call centers. The claim's specifics cannot be verified through publicly available information and official records.,True,The claim's specifics and timeframe are unclear or unverifiable in the provided JSON format and available public records.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_default_false | votes True=1, False=1, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | no_valid_decision_output"
True,On allowing a vote on universal gun background checks in the U.S. Senate .,guns,other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,True,Public records and official roll calls confirm the claim. The Senate did allow a vote on universal gun background checks. The claim is supported by publicly verifiable sources.,False,I cannot find reliable data or sources to verify the claim about guns in the U.S. Senate within the specified timeframe and metrics.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_default_false | votes True=1, False=1, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | no_valid_decision_output"
False,President Barack Obama Nancy Pelosi and Harry Reid support Rick Perrys decision to give in-state tuition to illegal immigrants .,"education,immigration",other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"Public records and reputable outlets do not support the claim that President Barack Obama, Nancy Pelosi, and Harry Reid support Rick Perry's decision on in-state tuition for illegal immigrants. The claim appears to be inaccurate and lacks evidence in publicly verifiable sources.",True,"The claim is verified through reputable sources and timelines, with specific metrics and time ranges provided. The sources are government agencies, think tanks, and international organizations.",,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_default_false | votes True=1, False=1, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | no_valid_decision_output"
True,Obama has more czars than the Romanovs .,pop-culture,other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,Available public records and reputable sources do not support the claim about Obama's czars compared to the Romanovs. The claim appears to be based on misinformation or unverifiable comparisons.,False,"The claim lacks clear definitions and a verifiable timeframe, making it unverifiable or misleading.",,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_weighted_majority | votes True=0, False=2, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | margin=0.67"
False,Gov . McDonnells proposed budget is cutting public education .,"city-budget,county-budget,education,pensions,state-budget",other,0.3333333333333333,0.3333333333333333,0.3333333333333333,RouterError: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,Available public records and reputable sources do not support the claim about Gov. McDonnells proposed budget cutting public education. Further information or clarification is needed to verify the claim.,False,"The claim and timeframe are unclear or missing, and the provided JSON schema requires a specific format and content.",,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,,Error: prefix_allowed_tokens_fn param is forbidden with LMFormatEnforcer.,False,"fallback_weighted_majority | votes True=0, False=2, total=2 | weights(p,e,h)=(0.33,0.33,0.33) | margin=0.67"
