label,statement,subjects,superlabel
True,Taking the Fifth Amendment in a deposition about the Columbia/HCA hospital chain he founded means a truthful answer to the questions that (Rick Scott) was asked would incriminate him .,"health-care,legal-issues,message-machine",politics
False,Bike lanes and sidewalks have been proven to reduce crashes by up to 38 percent on Austins streets .,"city-government,corrections-and-updates,transportation",politics
False,You look at defense were spending more than the rest of the world combined .,"federal-budget,military,new-hampshire-2012",politics
False,The Navy is bringing charges against a Navy officer who shot at the Chattanooga shooter for illegally discharging a firearm on federal property .,"guns,military,terrorism",politics
False,Says Wisconsin Supreme Court Justice David Prosser has prejudged matters that are likely to come before the court .,legal-issues,politics
True,Says Hillary Clinton sent a memo to all State Department staff that said you should not do State Department business on personal email .,"ethics,transparency",politics
False,PolitiFact Oregon gave Rob Cornilles a Pants on Fire for a claim about taxes and fees .,"message-machine-2012,taxes,voting-record",politics
False,One person has been fired at the Veterans Administration for withholding services .,veterans,politics
False,Trump refuses to denounce the KKK .,candidates-biography,politics
False,Says Barack Obama broke a decades-old policy of not negotiating with terrorists .,"foreign-policy,iraq,terrorism",politics
False,Semi-automatic weapons whether pistol or rifle were designed for use by the military on the battlefield .,"crime,criminal-justice,government-regulation,guns,military,public-health,recreation,market-regulation",politics
True,Says if elected he would be the first Mayor who lives east of 82nd .,elections,politics
True,Mitt Romney is the first Massachusetts politician to run for president and not win the New Hampshire primary in a generation .,"candidates-biography,elections,new-hampshire-2012",politics
True,You would receive a citation for taking a dildo to class at the University of Texas .,"education,guns,market-regulation",politics
True,Austin is the largest city in the U.S. or Texas with no geographic representation on its city council .,elections,politics
True,She stood by our National Guard and Reserve and kept standing till they received health care they deserved .,military,politics
True,Says Senate Minority Leader Mitch McConnell has blocked the Senate over 400 times .,congressional-rules,politics
True,Florida election officials requests to some residents to submit proof of citizenship is a backdoor poll tax .,"elections,immigration,poverty",politics
False,Not a single Republican candidate announced or potential is clearly and consistently supporting a path to citizenship . Not one .,immigration,politics
False,Atlanta Public Schools 2011 CRCT tests were given under the strictest security possible .,education,politics
True,Even after Syrian troops began to shoot protesters in the streets with live ammunition in 2011 Clinton labeled Bashar al-Assad a reformer .,foreign-policy,politics
True,About 40 percent of U.S. illegal immigrants came in on an airplane with a legal visa and just overstayed their visa and have never gone home .,immigration,politics
False,Wikileaks also shows how John Podesta rigged the polls by oversampling Democrats a voter suppression technique .,polls,politics
True,Florida has more concealed weapons permits than any other state .,guns,politics
False,Says Hillary Clinton told her daughter and a government official that Benghazi was a terrorist attack and then tells everybody else that it was a video .,"foreign-policy,terrorism",politics
True,I got a letter from 20 people who said they wanted their money back 14 never gave me a penny .,campaign-finance,politics
False,Gov . Kitzhaber oversaw creation of the Oregon driver card law behind closed doors without allowing any input from citizens who represent the public interest .,immigration,politics
True,There are 500 registered Republicans moving to Texas every day .,population,politics
False,On choosing a Texas House speaker,"elections,states",politics
True,She flunked the D.C. bar exam .,candidates-biography,politics
False,Says Patrick Murphy was named one of Americas least effective congressmen .,congress,politics
