label,statement,subjects
half-true,"The transportation tax is regressive, and Emory University is literally getting its own transit line at virtually no cost to itself.",transportation
mostly-true,We have cut our deficits by almost three-quarters.,"deficit,economy"
half-true,"Most of the people that work in finance make $70,000, $80,000 a year.",corporations
mostly-true,Assaults on Wisconsin law enforcement officers are up 224 percent statewide since 2005,"crime,state-budget"
false,We spent $223-million on a bridge in Alaska to an island with 50 people on it.,federal-budget
mostly-true,Eliminating earmarks does not reduce spending.,federal-budget
false,The health care law is the largest tax [increase] in the history of our country,"health-care,taxes"
half-true,"The Baucus health care bill ""would drastically restrict the use of flexible spending accounts (FSAs) in order to help pay for health care reform.""",taxes
false,Nevada will be energy independent within the immediate future.,"energy,environment"
false,On the coal industry,energy
half-true,"If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000.","jobs,taxes"
barely-true,"Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.","federal-budget,health-care"
half-true,President Barack Obama put in place historic fuel efficiency standards for cars and trucks to lower costs at the pump and reduce dependence on foreign oil.,"energy,message-machine-2012"
true,Florida ranks 45th in the nation for tuition.,"education,state-budget"
half-true,Charlie Crist signed into law an automatic 15 percent annual tuition increase that put college further out of reach for many Floridians.,"education,state-budget"
false,The debt comes up all the time in town meetings ... but its never asked in the debates. Its really weird. It hasnt been brought up.,"debt,federal-budget"
false,"An annual income of $500,000 in Manhattan, believe it or not, is middle class.",economy
true,Then-Sen. Barack Obama refused to raise the debt ceiling because he said President Bush had failed in leadership.,"candidates-biography,federal-budget"
false,The Congressional Budget Office has found that (the stimulus) bill will lead to a real 0.1 to 0.3 percent reduction in gross domestic product by 2019.,"federal-budget,stimulus"
mostly-true,"When John Kasich became governor of Ohio, there was an $8 billion budget deficit and now theres a $2 billion surplus.","economy,state-finances"
false,Democratic U.S. House candidate Julie Lassa pushed for a Canadian-style government takeover of health care.,"health-care,message-machine"
false,Says Milwaukee County Executive Chris Abele once proposed a plan to end county funding to homeless shelters.,county-budget
mostly-true,We have the highest per-pupil cost in the country.,"education,taxes"
half-true,"When union membership goes down, so do (middle class) wages.","income,unions"
half-true,Secretary of State A. Ralph Mollis wrongly takes credit for small-business program,"candidates-biography,small-business"
true,"For the first time in 35 years, we have more businesses dying than we do starting.","economy,small-business"
true,"Say that under state law, systems development charges can only be spent on capital investment.","infrastructure,message-machine-2012"
false,Says Mitt Romney and Bain Capital are to blame in a womans premature death when they closed the plant where her husband worked.,"economy,message-machine-2012"
half-true,"Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.",stimulus
barely-true,"Regarding her State Department email practices, my predecessors did the same thing.",technology
false,"We were promised (the stimulus) would provide 'green jobs' for Americans, but 80% of the $2 billion they spent on alternative energy went to purchase wind turbines built in China!","energy,stimulus"
half-true,Says Marco Rubio wanted to cut Social Security and Medicare because he said theyre bankrupting our country.,"medicare,social-security"
false,Federal employees are making twice as much as their private counterparts.,economy
true,"Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin dont have to pay any taxes on their income for two years.","jobs,taxes"
pants-fire,We are only inches away from ceasing to be a free market economy.,"economy,market-regulation"
mostly-true,"As Jim Doyles Commerce secretary, Mary Burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in Wisconsin and had laid off 800 workers.","jobs,state-budget"
half-true,"My opponent here has accepted money from Freddie Mac, Fannie Mae (and) hosted subprime mortgage seminars.","economy,housing"
true,There are more words in the IRS code than there are in the Bible.,taxes
mostly-true,Says Mitt Romney raised business taxes 20 percent in Massachusetts.,"message-machine-2012,taxes"
barely-true,"Some 20,000 Delphi salaried retirees lost up to 70 percent of their pensions as a result of political favoritism and backroom deals.","corporations,economy"
barely-true,"If theres a government shutdown, people dont get their Social Security checks.","federal-budget,social-security"
half-true,"Says Obama opposes lower gas taxes, nuclear power, new offshore drilling and doesn't have ""new solutions"" to the energy crisis.",energy
true,Obama promised to cut the deficit by half by the end of his first term but he hasnt even come close.,"deficit,message-machine-2012"
mostly-true,The Bush-era tax cuts failed to increase employment and work-force participation fell in 2001 and has never returned to the record level set in 2000.,"jobs,taxes"
true,Were borrowing 40 cents of every dollar we spend.,"federal-budget,abc-news-week"
true,Says Delta Air Lines has once again broken a promise they made to me and to the people of Memphis.,"government-regulation,market-regulation"
true,"Seven of Americas 10 wealthiest counties are in the Washington, D.C., area.","deficit,federal-budget"
