label,statement,subjects
half-true,We have $60 billion in 2010 in Medicare fraud.,"health-care,medicare"
half-true,Dave Aronberg was the first to demand that BP create a billion-dollar fund to pay for the devastation.,"message-machine,oil-spill"
false,Says 2010 was the worst year ever for Americas doctors reimbursed by Medicare.,health-care
half-true,"A large number of the uninsured earn $75,000 or more a year.",health-care
true,"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange.",health-care
true,The United States death rate is two-and-a-half times higher for those who do not have a high school education.,"education,health-care"
mostly-true,The Republicans have repeatedly said that they agree with 80 percent of what's in our bill.,health-care
true,Nearly 40 percent of his McAllen-area constituents suffer from obesity.,"poverty,public-health"
true,"Switzerland and the Netherlands . . . cover all their citizens using private insurers, and they do so for much less cost.",health-care
true,There are countries in Africa where they have higher vaccination rates than here in the United States.,"health-care,public-health"
mostly-true,Says Donald Trump says climate change is a hoax invented by the Chinese.,"climate-change,foreign-policy"
half-true,Amendment 2 will bring kid-friendly pot candy to Florida.,marijuana
mostly-true,Says Donald Trump wants to keep big government in charge of federally-owned land.,environment
pants-fire,The health care law includes a 3.8% sales tax on all real estate transactions.,"health-care,taxes"
true,A ham and cheese sandwich on one slice of bread is the responsibility of the USDA ... But a ham and cheese sandwich on two slices of bread is the responsibility of the Food and Drug Administration.,"consumer-safety,market-regulation"
half-true,We have had over 40 days this summer where it was unsafe to breathe the air.,"environment,transportation"
half-true,On instances when abortions should be allowed.,abortion
false,One-third of the health care dollar goes to no such thing as health care; it goes to the insurance companies.,"corporations,health-care"
pants-fire,"Seniors and the disabled will have to stand in front of Obamas death panel so his bureaucrats can decide, based on a subjective judgment of their level of productivity in society, whether they are worthy of health care.",health-care
true,"Just days ago, Irans Supreme Leader (Ali) Khamenei, who will oversee implementation of this agreement, was calling Israel a rabid dog and accusing the United States of war crimes.","foreign-policy,nuclear"
mostly-true,We are about halfway to the presidents goal to cut greenhouse gas emissions and about half of that is because of the substitution of natural gas for coal in the power sector.,"energy,environment"
half-true,"Its a good sign for Obamacare that in California, the proportion of kids who are signing up is the proportion of kids in the population.",health-care
false,Wisconsin is the only state that allows parents or guardians to purchase alcohol for their children regardless of whether that child is seven or 20 years old at bars and restaurants.,"Alcohol,public-health"
barely-true,The New START treaty was passed despite significant concerns among some people in the State and Defense Departments.,"military,nuclear"
pants-fire,"Over the past few months, we've learned that ""we just can't count on the media to debunk"" lies about health insurance reform.","health-care,pundits"
barely-true,"You dont have to be as smart as a fifth-grader to know what causes the climate is the sun. The sun. I have people tell me, Carbon dioxide warms the Earth. No, it doesnt. The sun warms the Earth.","climate-change,weather"
barely-true,Says a new report shows the devastating tax hikes (in the health care law) will have on middle-class Kentuckians.,"health-care,taxes"
pants-fire,"All non-US citizens, illegal or not, will be provided with free health care services.","health-care,immigration"
barely-true,"With Obamacare, were fixing to get hit with the biggest entitlement program the American taxpayers have ever seen.","federal-budget,health-care"
false,"Obamacare means that for up to 20 million Americans, they will lose the insurance they currently have, the insurance that they like and they want to keep.",health-care
false,"Under last years health care reform, a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy.",health-care
false,There has been no net global warming for over a decade now.,"climate-change,environment"
mostly-true,There are a larger number of shark attacks in Florida than there are cases of voter fraud.,"animals,elections"
pants-fire,"The Department of Veterans Affairs has a manual out there telling our veterans stuff like, 'Are you really of value to your community?' You know, encouraging them to commit suicide.","health-care,veterans"
