statement,label,subject
Commercial buses in the United States have a stellar safety record a safety record that exceeds that of any other commercial mode or surface transportation mode .,True,"public-safety,transportation"
The Texas Constitution still contains Jim Crow provisions about the poll tax and restrictions on women having the right to vote .,False,legal-issues
Says Minnesota has more Fortune 500 companies than Oregon and one of the most obvious differences is theyve invested in their schools .,True,"economy,education"
We have that program where immigrants come here and they have to bring a million dollars in order to get a green card if theyre going to create jobs .,False,immigration
John Kitzhaber is the only pro-choice candidate in the race for governor .,False,abortion
Rhode Island could tell you who has a camper but we couldnt figure out who has a gun .,True,"guns,market-regulation"
We are within the margin of error .,True,elections
The 9-0 decision last week was the 13th time the Supreme Court voted 9-0 that the president had exceeded his constitutional authority .,False,supreme-court
The numbers make it clear that Georgia voters are increasingly taking advantage of early voting opportunities .,True,education
We have a $2 trillion to $3 trillion infrastructure deficit . Weve got work that needs to get done . Weve got people that want to go to work .,True,"economy,infrastructure,jobs"
I do provide universal health care .,False,health-care
English is our national language . if it becomes official that means in a place like New York City you can t print ballots in any other language .,False,immigration
Of the 13 (Bill) Clinton speeches that fetched $500000 or more only two occurred during the years his wife was not secretary of state .,True,"candidates-biography,foreign-policy"
More than a quarter of mortgage borrowers are underwater and 11 percent of all homes are vacant .,True,"economy,housing"
On supporting the budget proposed by Rep . Paul Ryan,False,"federal-budget,medicare"
Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia .,True,health-care
Cranstons 2014-2015 budget funds 100 percent of the local police and fire pension and other retiree benefit costs .,True,"economy,income,job-accomplishments,labor,pensions,taxes,unions,workers"
Solar farms require large land areas .,True,Environment
Trump said millions of immigrants per month enter US .,False,Politics
When we moved into the White House we had the lowest net worth of any family since Harry Truman .,True,wealth
We dont take a dime from D.C. lobbyists or special-interest PACs - never have and never will .,True,campaign-finance
Weve seen more anti-womens choice bills introduced in the first half of this session than weve seen in the last three General Assemblies .,True,abortion
Tax increases under Michigan Gov . Jennifer Granholm led to state unemployment going from 6.8 percent to 15.3 percent .,False,"economy,jobs,state-budget,state-finances,states,taxes"
Cancer and matters to do with kidney failure kill more people in Kenya today than malaria tuberculosis and AIDS combined .,False,public-health
Says we will pay the new chancellor a basic salary of nearly $300000 a year . an amount that does not include the costs of this public employees benefits perks and living expenses for a lavish house an upscale car a spending allowance and fine dining almost every day on the taxpayer dollar .,True,"education,state-finances"
The number of African-American men in prison has increased fivefold since he left office .,True,"civil-rights,criminal-justice"
Says Texas U.S. Rep . Pete Sessions said the GOPs goal is to go back to the same exact policies that were in place before this president took office . policies that crashed the economy .,False,"bipartisanship,economy"
Obama voted against funding our troops .,True,military
Obamacare is the biggest job-killer in this country - millions of Americans have lost their jobs have been forced into part-time work .,False,health-care
The current debate over authorizing military action against the Islamic State would be the first time Congress would place limits on the commander-in-chiefs ability to be commander-in-chief .,False,"congress,history,military,terrorism"
Says Wisconsin Gov . Scott Walker is making voting more difficult by closing Department of Motor Vehicles offices where low-income voters live .,False,"elections,poverty"
Trump claimed Big Beautiful Bill wouldn’t add to the deficit ; it will increase it by $3–4 trillion .,False,Economy
Studies have consistently failed to establish the existence of a link between the harshness of a countrys drug laws and its levels of drug use .,True,"crime,drugs"
We have towns in West Texas that are out of water that are having to truck in water .,False,water
Last year Obama administration officials released into our neighborhoods more than 36000 criminal immigrants who had nearly 88000 convictions . The crimes included hundreds of convictions for murder rape and kidnapping and thousands of drug-related crimes .,True,"crime,criminal-justice,immigration"
